Unnamed: 0,ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,total_spent,total_purchases,ROI,Total_Conversions,Conversion_Rate,CPA,Total_Leads,Max_Leads_Source,Total_Purchases,Total_Spent
1772,8895,1985,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,968,20,266.66666666666663,0,0.0,0.0,20,NumStorePurchases,20,968
1773,8584,1952,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,1165,16,266.66666666666663,0,0.0,0.0,16,NumCatalogPurchases,16,1165
1774,2694,1967,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,24,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,24
1775,8910,1955,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,252,11,266.66666666666663,0,0.0,0.0,11,NumStorePurchases,11,252
1776,7433,1985,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,165,8,266.66666666666663,0,0.0,0.0,8,NumStorePurchases,8,165
1777,164,1977,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,269,11,266.66666666666663,0,0.0,0.0,11,NumWebPurchases,11,269
1778,10477,1973,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,102,6,266.66666666666663,0,0.0,0.0,6,NumWebPurchases,6,102
1779,2681,1984,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,461,18,266.66666666666663,0,0.0,0.0,18,NumStorePurchases,18,461
1780,5150,1979,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,False,True,False,False,False,47,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,47
1781,5283,1976,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,144,7,266.66666666666663,0,0.0,0.0,7,NumStorePurchases,7,144
1782,9645,1968,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,1338,23,266.66666666666663,0,0.0,0.0,23,NumStorePurchases,23,1338
1783,10678,1959,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,917,23,266.66666666666663,0,0.0,0.0,23,NumWebPurchases,23,917
1784,7261,1971,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,318,12,266.66666666666663,0,0.0,0.0,12,NumWebPurchases,12,318
1785,9648,1967,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,253,10,266.66666666666663,0,0.0,0.0,10,NumWebPurchases,10,253
1786,2870,1973,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,502,15,266.66666666666663,0,0.0,0.0,15,NumWebPurchases,15,502
1787,8008,1983,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,119,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,119
1788,1513,1979,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,1250,16,266.66666666666663,0,0.0,0.0,16,NumStorePurchases,16,1250
1789,6173,1979,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,969,23,266.66666666666663,0,0.0,0.0,23,NumStorePurchases,23,969
1790,1419,1950,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,76,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,76
1791,9150,1963,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,62,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,62
1792,7960,1962,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,1382,25,266.66666666666663,1,1.0,3.0,25,NumStorePurchases,25,1382
1793,1250,1976,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,84,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,84
1794,9905,1952,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,255,9,266.66666666666663,1,1.0,3.0,9,NumWebPurchases,9,255
1795,10691,1960,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,43,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,43
1796,7002,1955,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,398,13,266.66666666666663,0,0.0,0.0,13,NumStorePurchases,13,398
1797,2952,1977,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,76,6,266.66666666666663,0,0.0,0.0,6,NumWebPurchases,6,76
1798,8439,1964,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,902,13,266.66666666666663,1,1.0,3.0,13,NumWebPurchases,13,902
1799,762,1981,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,823,20,266.66666666666663,0,0.0,0.0,20,NumStorePurchases,20,823
1800,2831,1976,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1179,24,266.66666666666663,0,0.0,0.0,24,NumStorePurchases,24,1179
1801,6977,1974,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1921,28,266.66666666666663,1,1.0,3.0,28,NumStorePurchases,28,1921
1802,6289,1951,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,185,8,266.66666666666663,0,0.0,0.0,8,NumStorePurchases,8,185
1803,4168,1966,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,433,14,266.66666666666663,0,0.0,0.0,14,NumStorePurchases,14,433
1804,8397,1951,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,34,4,266.66666666666663,1,1.0,3.0,4,NumStorePurchases,4,34
1805,9284,1958,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,907,22,266.66666666666663,0,0.0,0.0,22,NumStorePurchases,22,907
1806,6237,1966,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,416,25,266.66666666666663,0,0.0,0.0,25,NumWebPurchases,25,416
1807,3130,1964,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,44,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,44
1808,1619,1956,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,1588,16,266.66666666666663,0,0.0,0.0,16,NumCatalogPurchases,16,1588
1809,1990,1974,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,1797,16,266.66666666666663,1,1.0,3.0,16,NumStorePurchases,16,1797
1810,5513,1966,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,40,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,40
1811,269,1963,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,1143,15,266.66666666666663,0,0.0,0.0,15,NumStorePurchases,15,1143
1812,8093,1969,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,914,13,266.66666666666663,1,1.0,3.0,13,NumStorePurchases,13,914
1813,10513,1992,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1502,11,266.66666666666663,1,1.0,3.0,11,NumStorePurchases,11,1502
1814,10177,1954,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,1338,17,266.66666666666663,0,0.0,0.0,17,NumStorePurchases,17,1338
1815,2549,1983,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,27,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,27
1816,5782,1982,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,763,20,266.66666666666663,1,1.0,3.0,20,NumWebPurchases,20,763
1817,10057,1951,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,1331,21,266.66666666666663,0,0.0,0.0,21,NumStorePurchases,21,1331
1818,10307,1956,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,525,16,266.66666666666663,0,0.0,0.0,16,NumStorePurchases,16,525
1819,8566,1961,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,9,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,9
1820,2415,1962,62568.0,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,953,13,266.66666666666663,1,1.0,3.0,13,NumWebPurchases,13,953
1821,5684,1971,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,True,False,False,False,False,False,68,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,68
1822,8334,1971,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,131,7,266.66666666666663,0,0.0,0.0,7,NumStorePurchases,7,131
1823,9166,1968,63967.0,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,882,20,266.66666666666663,0,0.0,0.0,20,NumStorePurchases,20,882
1824,1440,1978,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,1149,23,266.66666666666663,0,0.0,0.0,23,NumWebPurchases,23,1149
1825,78,1969,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,37,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,37
1826,5441,1965,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,False,True,False,388,13,266.66666666666663,0,0.0,0.0,13,NumStorePurchases,13,388
1827,5302,1986,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,1428,15,266.66666666666663,0,0.0,0.0,15,NumCatalogPurchases,15,1428
1828,4687,1958,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,1633,23,266.66666666666663,0,0.0,0.0,23,NumCatalogPurchases,23,1633
1829,1087,1975,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,False,False,False,True,False,False,False,False,False,False,True,False,False,173,7,266.66666666666663,0,0.0,0.0,7,NumWebPurchases,7,173
1830,6859,1987,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,99,7,266.66666666666663,0,0.0,0.0,7,NumWebPurchases,7,99
1831,9860,1959,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,215,9,266.66666666666663,0,0.0,0.0,9,NumWebPurchases,9,215
1832,7129,1962,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,929,23,266.66666666666663,0,0.0,0.0,23,NumStorePurchases,23,929
1833,5866,1974,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,219,9,266.66666666666663,0,0.0,0.0,9,NumWebPurchases,9,219
1834,10521,1977,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,174,8,266.66666666666663,0,0.0,0.0,8,NumStorePurchases,8,174
1835,7393,1978,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,92,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,92
1836,7849,1970,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,1052,24,266.66666666666663,0,0.0,0.0,24,NumStorePurchases,24,1052
1837,332,1957,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,275,11,266.66666666666663,1,1.0,3.0,11,NumStorePurchases,11,275
1838,9847,1955,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,587,14,266.66666666666663,0,0.0,0.0,14,NumWebPurchases,14,587
1839,531,1954,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,True,False,False,False,False,False,1662,22,266.66666666666663,0,0.0,0.0,22,NumStorePurchases,22,1662
1840,9576,1982,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,159,8,266.66666666666663,0,0.0,0.0,8,NumWebPurchases,8,159
1841,6906,1953,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,False,False,False,True,False,False,False,False,False,False,False,True,False,1024,17,266.66666666666663,3,1.0,1.0,17,NumCatalogPurchases,17,1024
1842,7419,1968,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,True,False,False,False,False,False,35,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,35
1843,3170,1957,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,1042,14,266.66666666666663,0,0.0,0.0,14,NumStorePurchases,14,1042
1844,8527,1965,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,395,14,266.66666666666663,0,0.0,0.0,14,NumWebPurchases,14,395
1845,7872,1975,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,False,False,False,False,True,False,False,False,True,False,False,False,False,557,22,266.66666666666663,3,1.0,1.0,22,NumCatalogPurchases,22,557
1846,9931,1963,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,9,0,266.66666666666663,0,0.0,0.0,0,NumWebPurchases,0,9
1847,10595,1990,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,69,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,69
1848,4609,1966,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,486,15,266.66666666666663,0,0.0,0.0,15,NumWebPurchases,15,486
1849,5010,1988,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,34,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,34
1850,4427,1995,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,True,False,False,False,False,False,False,False,False,True,False,False,False,1365,27,266.66666666666663,2,1.0,1.5,27,NumStorePurchases,27,1365
1851,11148,1975,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,13,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,13
1852,1168,1978,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,1401,20,266.66666666666663,0,0.0,0.0,20,NumStorePurchases,20,1401
1853,9595,1961,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,1574,13,266.66666666666663,0,0.0,0.0,13,NumCatalogPurchases,13,1574
1854,10163,1984,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,False,True,False,False,False,1323,19,266.66666666666663,0,0.0,0.0,19,NumWebPurchases,19,1323
1855,2886,1971,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,False,False,False,True,False,False,False,True,False,False,False,False,False,1217,28,266.66666666666663,2,1.0,1.5,28,NumWebPurchases,28,1217
1856,6710,1951,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,103,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,103
1857,5316,1976,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,84,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,84
1858,9029,1972,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,1536,22,266.66666666666663,0,0.0,0.0,22,NumStorePurchases,22,1536
1859,521,1985,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,581,16,266.66666666666663,0,0.0,0.0,16,NumWebPurchases,16,581
1860,1459,1966,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,928,13,266.66666666666663,0,0.0,0.0,13,NumWebPurchases,13,928
1861,10241,1975,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,True,False,False,False,False,False,14,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,14
1862,1630,1979,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,424,14,266.66666666666663,0,0.0,0.0,14,NumStorePurchases,14,424
1863,3254,1971,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,960,13,266.66666666666663,0,0.0,0.0,13,NumWebPurchases,13,960
1864,9064,1982,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,1555,19,266.66666666666663,1,1.0,3.0,19,NumStorePurchases,19,1555
1865,3678,1973,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,False,True,False,656,18,266.66666666666663,1,1.0,3.0,18,NumWebPurchases,18,656
1866,4227,1968,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,55,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,55
1867,9467,1984,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,20,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,20
1868,8486,1971,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,367,13,266.66666666666663,0,0.0,0.0,13,NumWebPurchases,13,367
1869,2186,1977,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,True,False,False,False,False,False,False,False,False,False,True,False,False,2257,21,266.66666666666663,3,1.0,1.0,21,NumCatalogPurchases,21,2257
1870,3286,1967,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,True,False,False,False,False,False,42,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,42
1871,8602,1964,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,1049,24,266.66666666666663,0,0.0,0.0,24,NumStorePurchases,24,1049
1872,3722,1972,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,48,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,48
1873,6715,1948,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,685,19,266.66666666666663,0,0.0,0.0,19,NumStorePurchases,19,685
1874,4796,1952,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,39,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,39
1875,9612,1987,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,True,False,False,False,43,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,43
